neighbourhood group,neighbourhood,lat,long,price
Queens,Astoria,40.76404,-73.91174,$436 
Manhattan,Lower East Side,40.71435,-73.98924,"$1,169 "
Queens,Elmhurst,40.74537,-73.88337,$461 
Brooklyn,Bushwick,40.70374,-73.93016,$443 
Brooklyn,Flatbush,40.63682,-73.9676,"$1,136 "
Brooklyn,Bushwick,40.69856,-73.93087,$902 
Brooklyn,Bushwick,40.70145,-73.93798,$297 
Manhattan,Upper West Side,40.80096,-73.96671,$912 
Manhattan,East Village,40.72612,-73.99043,$854 
Brooklyn,Bedford-Stuyvesant,40.68426,-73.91939,$735 
Manhattan,East Village,40.7298,-73.9791,$511 
Queens,Jamaica,40.67068,-73.76711,$989 
Manhattan,Lower East Side,40.72027,-73.98565,"$1,030 "
Brooklyn,Kensington,40.64291,-73.97928,$382 
Brooklyn,Bedford-Stuyvesant,40.6924,-73.96042,$144 
Brooklyn,Brooklyn Heights,40.69472,-73.99856,$115 
Manhattan,Upper West Side,40.77799,-73.98205,"$1,137 "
Queens,Astoria,40.76152,-73.92254,$586 
Queens,Astoria,40.76436,-73.92628,$338 
Manhattan,Upper East Side,40.7696,-73.95275,$541 
Manhattan,Chinatown,40.71342,-73.99045,$487 
Brooklyn,Williamsburg,40.71369,-73.95523,$554 
Manhattan,Theater District,40.75601,-73.98909,"$1,138 "
Manhattan,East Village,40.72948,-73.98856,$398 
Bronx,Clason Point,40.81773,-73.86164,$669 
Brooklyn,Williamsburg,40.71263,-73.9591,$825 
Brooklyn,Bushwick,40.69999,-73.93863,"$1,092 "
Manhattan,Chelsea,40.74041,-74.00141,$111 
Manhattan,East Village,40.72689,-73.98676,$218 
Brooklyn,Bushwick,40.68623,-73.91374,"$1,166 "
Manhattan,Chelsea,40.74026,-74.00091,$992 
Manhattan,Hell's Kitchen,40.75744,-73.99269,$162 
Manhattan,East Village,40.72903,-73.98938,$413 
Brooklyn,Bedford-Stuyvesant,40.68793,-73.92179,$828 
Manhattan,East Village,40.72184,-73.98165,"$1,197 "
Brooklyn,Flatbush,40.6394,-73.95136,$492 
Brooklyn,Williamsburg,40.71383,-73.95273,$711 
Manhattan,Harlem,40.8294,-73.94695,"$1,183 "
Manhattan,East Village,40.72613,-73.98062,$101 
Manhattan,Upper East Side,40.7851,-73.95254,"$1,177 "
Brooklyn,Williamsburg,40.71323,-73.94866,"$1,140 "
Queens,Richmond Hill,40.69474,-73.83038,$629 
Brooklyn,Sunset Park,40.66406,-73.9949,$180 
Manhattan,Midtown,40.75547,-73.96467,"$1,015 "
Manhattan,Upper East Side,40.7818,-73.95122,$991 
Brooklyn,Crown Heights,40.67677,-73.94804,$810 
Brooklyn,Boerum Hill,40.68347,-73.97971,$399 
Manhattan,Upper West Side,40.79401,-73.96432,$377 
Brooklyn,Bushwick,40.68821,-73.9187,$994 
Queens,Jamaica,40.69872,-73.78614,"$1,180 "
Brooklyn,East Flatbush,40.64487,-73.94919,"$1,032 "
Manhattan,East Village,40.72904,-73.97946,$214 
Queens,Astoria,40.7657,-73.92469,$779 
Manhattan,Lower East Side,40.72195,-73.98797,$737 
Manhattan,SoHo,40.72792,-74.00323,$829 
Manhattan,Murray Hill,40.74648,-73.97726,"$1,035 "
Manhattan,East Village,40.72367,-73.98131,$723 
Manhattan,Hell's Kitchen,40.76366,-73.99438,$176 
Brooklyn,Cobble Hill,40.68665,-73.99151,$529 
Manhattan,Murray Hill,40.74469,-73.97443,"$1,012 "
Brooklyn,Greenpoint,40.72361,-73.94123,$357 
Queens,Sunnyside,40.74854,-73.91338,$109 
Manhattan,Chelsea,40.75215,-74.00426,"$1,023 "
Brooklyn,Midwood,40.62419,-73.96287,$665 
Queens,Howard Beach,40.65918,-73.83038,$204 
Brooklyn,Bedford-Stuyvesant,40.69562,-73.94734,$259 
Brooklyn,Williamsburg,40.71179,-73.96092,$802 
Manhattan,Hell's Kitchen,40.7633,-73.98591,$265 
Manhattan,East Village,40.72828,-73.98602,$51 
Brooklyn,Greenpoint,40.73248,-73.95237,"$1,111 "
Manhattan,Upper West Side,40.77205,-73.98924,$903 
Manhattan,Chelsea,40.74789,-73.98953,$920 
Brooklyn,Greenpoint,40.73464,-73.95413,$408 
Brooklyn,Prospect-Lefferts Gardens,40.65685,-73.95287,$860 
Manhattan,East Village,40.72623,-73.98452,$120 
Manhattan,Chelsea,40.74068,-74.00279,$483 
Manhattan,Theater District,40.75731,-73.98435,$909 
Manhattan,Upper East Side,40.7796,-73.94806,$992 
Brooklyn,Boerum Hill,40.68498,-73.97856,$151 
Brooklyn,Cypress Hills,40.68173,-73.87314,$812 
Manhattan,Hell's Kitchen,40.76389,-73.99072,$389 
Manhattan,Nolita,40.72271,-73.99545,"$1,188 "
Brooklyn,Crown Heights,40.67902,-73.96101,"$1,120 "
Manhattan,Harlem,40.81951,-73.93715,$489 
Manhattan,Harlem,40.80255,-73.95347,"$1,081 "
Brooklyn,Sheepshead Bay,40.60676,-73.96012,"$1,141 "
Manhattan,East Village,40.72249,-73.98042,$573 
Brooklyn,Williamsburg,40.71894,-73.95713,"$1,105 "
Brooklyn,Bedford-Stuyvesant,40.68528,-73.92296,$677 
Manhattan,West Village,40.73932,-74.00382,$692 
Brooklyn,Flatbush,40.64697,-73.96465,$868 
Brooklyn,Greenpoint,40.72564,-73.94885,"$1,170 "
Manhattan,Harlem,40.82855,-73.94033,$814 
Brooklyn,Prospect-Lefferts Gardens,40.65869,-73.95652,$275 
Brooklyn,Williamsburg,40.71795,-73.94273,$779 
Manhattan,Harlem,40.80458,-73.94888,$963 
Brooklyn,Crown Heights,40.67649,-73.94657,$534 
Manhattan,Tribeca,40.72075,-74.00982,$363 
Brooklyn,Williamsburg,40.71681,-73.9408,$310 
Manhattan,Chinatown,40.7148,-73.99248,$473 
Staten Island,St. George,40.64779,-74.0846,$776 
Brooklyn,Crown Heights,40.66872,-73.95362,$537 
Manhattan,Hell's Kitchen,40.75589,-73.99729,$336 
Manhattan,East Village,40.72917,-73.98517,$207 
Manhattan,East Harlem,40.79802,-73.94003,"$1,138 "
Brooklyn,Crown Heights,40.67455,-73.93968,$504 
Brooklyn,Red Hook,40.67521,-74.01103,$469 
Queens,Astoria,40.76685,-73.91762,$53 
Manhattan,Upper East Side,40.76517,-73.96665,$631 
Manhattan,Greenwich Village,40.73008,-74.0005,$452 
Brooklyn,Brooklyn Heights,40.69162,-73.99252,"$1,115 "
Manhattan,East Village,40.72756,-73.98588,$853 
Brooklyn,Clinton Hill,40.69589,-73.96261,$626 
Queens,Woodside,40.74921,-73.9037,$618 
Brooklyn,Williamsburg,40.71764,-73.95689,$702 
Brooklyn,Park Slope,40.67786,-73.97412,$788 
Brooklyn,Bushwick,40.69784,-73.9284,$727 
Brooklyn,Downtown Brooklyn,40.68879,-73.98127,$631 
Brooklyn,Williamsburg,40.71006,-73.95726,"$1,084 "
Manhattan,SoHo,40.72214,-73.99793,$552 
Brooklyn,Bedford-Stuyvesant,40.68552,-73.95328,$771 
Manhattan,Morningside Heights,40.81281,-73.95882,$643 
Manhattan,Harlem,40.80171,-73.95303,"$1,169 "
Queens,Astoria,40.76258,-73.92141,"$1,042 "
Manhattan,Hell's Kitchen,40.76069,-73.99068,$364 
Manhattan,Upper West Side,40.77866,-73.98065,$51 
Brooklyn,Prospect-Lefferts Gardens,40.66301,-73.95487,$815 
Brooklyn,Park Slope,40.67858,-73.97902,$941 
Manhattan,Washington Heights,40.84957,-73.93959,$793 
Queens,Corona,40.73977,-73.85777,$698 
Manhattan,West Village,40.73464,-74.00084,$280 
Brooklyn,Williamsburg,40.71186,-73.95098,$610 
Brooklyn,Bedford-Stuyvesant,40.67912,-73.9506,$964 
Manhattan,Upper East Side,40.77065,-73.95205,"$1,144 "
Brooklyn,Crown Heights,40.67017,-73.94852,$78 
Manhattan,Upper East Side,40.77127,-73.95175,$70 
Manhattan,Lower East Side,40.71848,-73.99091,"$1,018 "
Manhattan,Lower East Side,40.72135,-73.98915,$80 
Queens,Astoria,40.76914,-73.92118,$556 
Manhattan,Financial District,40.7083,-74.00415,$695 
Queens,Queens Village,40.72001,-73.75402,$466 
Brooklyn,Red Hook,40.67916,-74.00467,$459 
Brooklyn,Flatbush,40.65336,-73.95305,"$1,052 "
Brooklyn,Carroll Gardens,40.6787,-73.99857,$934 
Queens,Elmhurst,40.74073,-73.87591,"$1,165 "
Brooklyn,Park Slope,40.67397,-73.98237,$119 
Brooklyn,Bedford-Stuyvesant,40.69333,-73.94184,"$1,018 "
Manhattan,Kips Bay,40.74262,-73.98063,$393 
Brooklyn,Greenpoint,40.72014,-73.95496,"$1,038 "
Manhattan,Upper West Side,40.78709,-73.97755,$728 
Manhattan,East Village,40.72781,-73.98398,$498 
Manhattan,East Village,40.72979,-73.98905,"$1,145 "
Brooklyn,Crown Heights,40.67589,-73.95196,"$1,174 "
Brooklyn,Williamsburg,40.71872,-73.9603,"$1,001 "
Brooklyn,Williamsburg,40.70828,-73.94572,$301 
Manhattan,Harlem,40.80449,-73.94743,$548 
Manhattan,Upper East Side,40.76643,-73.95809,$340 
Queens,Queens Village,40.71412,-73.73008,$638 
Brooklyn,Williamsburg,40.7172,-73.95983,$142 
Manhattan,Harlem,40.80316,-73.95447,$751 
Manhattan,East Village,40.72976,-73.98245,"$1,093 "
Brooklyn,Bedford-Stuyvesant,40.68233,-73.91001,$523 
Manhattan,Upper East Side,40.78406,-73.95294,$212 
Queens,Astoria,40.7571,-73.92792,$237 
Brooklyn,Park Slope,40.67374,-73.97976,$236 
Brooklyn,Bedford-Stuyvesant,40.68222,-73.95284,$666 
Queens,Astoria,40.75758,-73.9206,$637 
Brooklyn,Williamsburg,40.70821,-73.95187,$219 
Queens,Jackson Heights,40.75167,-73.89171,$80 
Manhattan,Financial District,40.70428,-74.01067,$778 
Brooklyn,Bay Ridge,40.6328,-74.02748,$897 
Manhattan,Washington Heights,40.85289,-73.93508,$179 
Brooklyn,Crown Heights,40.677,-73.92363,$453 
Manhattan,Washington Heights,40.85041,-73.92645,$325 
Brooklyn,Boerum Hill,40.68522,-73.97856,$611 
Brooklyn,Greenpoint,40.72714,-73.95088,"$1,153 "
Manhattan,Harlem,40.82305,-73.94555,$758 
Brooklyn,Boerum Hill,40.68477,-73.97833,$879 
Queens,Jackson Heights,40.74766,-73.88949,$800 
Manhattan,Upper West Side,40.78322,-73.97435,$819 
Brooklyn,Bushwick,40.69428,-73.90679,$749 
Brooklyn,Bay Ridge,40.63461,-74.03164,$541 
Brooklyn,Bedford-Stuyvesant,40.69492,-73.94485,$479 
Brooklyn,Williamsburg,40.71871,-73.95862,$831 
Manhattan,Upper West Side,40.7936,-73.97442,"$1,015 "
Queens,Long Island City,40.75819,-73.93213,"$1,181 "
Staten Island,Randall Manor,40.62859,-74.12272,$362 
Queens,Astoria,40.76707,-73.91473,$188 
Manhattan,Midtown,40.74576,-73.98146,$261 
Brooklyn,Sheepshead Bay,40.59852,-73.95481,$825 
Manhattan,East Village,40.7316,-73.98543,$394 
Brooklyn,Bushwick,40.68697,-73.91592,$293 
Brooklyn,Sunset Park,40.66567,-73.99509,$795 
Brooklyn,Bushwick,40.70498,-73.92115,$936 
Brooklyn,Crown Heights,40.67255,-73.94914,"$1,156 "
Manhattan,Hell's Kitchen,40.75679,-73.99547,$53 
Brooklyn,Park Slope,40.67376,-73.98195,$618 
Brooklyn,Crown Heights,40.66687,-73.95662,$680 
Staten Island,Concord,40.60514,-74.07367,$354 
Brooklyn,Williamsburg,40.71151,-73.96665,$520 
Manhattan,Midtown,40.75594,-73.96874,$519 
Bronx,Morrisania,40.82424,-73.91316,$73 
Manhattan,Washington Heights,40.83401,-73.94254,$357 
Manhattan,Hell's Kitchen,40.76366,-73.98849,$665 
Manhattan,Washington Heights,40.83591,-73.94777,$981 
Manhattan,Kips Bay,40.73842,-73.98008,$879 
Queens,Ditmars Steinway,40.77442,-73.91465,$704 
Manhattan,Upper East Side,40.76942,-73.96705,$433 
Manhattan,Hell's Kitchen,40.76414,-73.99296,$993 
Brooklyn,Williamsburg,40.71358,-73.95906,$729 
Manhattan,Tribeca,40.7252,-74.01054,$796 
Queens,Flushing,40.74491,-73.83355,$885 
Queens,Laurelton,40.67168,-73.74744,$895 
Manhattan,Hell's Kitchen,40.76443,-73.99219,"$1,077 "
Manhattan,Hell's Kitchen,40.759,-73.98894,$79 
Brooklyn,South Slope,40.668,-73.98702,$381 
Brooklyn,Crown Heights,40.66882,-73.95396,"$1,165 "
Manhattan,Washington Heights,40.85845,-73.92861,$175 
Queens,Sunnyside,40.74454,-73.92394,$164 
Queens,Ditmars Steinway,40.77114,-73.90968,$680 
Brooklyn,Bedford-Stuyvesant,40.68861,-73.95548,$830 
Brooklyn,Kensington,40.64272,-73.97418,$114 
Manhattan,East Village,40.7229,-73.98313,$312 
Manhattan,Upper East Side,40.7644,-73.9693,$221 
Manhattan,Harlem,40.80706,-73.94665,$429 
Manhattan,Theater District,40.7599,-73.98542,$834 
Manhattan,Washington Heights,40.84874,-73.94202,$908 
Manhattan,Chelsea,40.7411,-74.00184,$950 
Brooklyn,Bedford-Stuyvesant,40.68978,-73.95826,"$1,059 "
Manhattan,Midtown,40.74509,-73.98268,$484 
Brooklyn,Prospect-Lefferts Gardens,40.66159,-73.94129,"$1,114 "
Queens,Jackson Heights,40.7553,-73.88702,$200 
Queens,Astoria,40.76512,-73.92431,$647 
Brooklyn,Red Hook,40.67807,-74.01397,"$1,079 "
Manhattan,Upper East Side,40.77858,-73.95059,$949 
Manhattan,Upper West Side,40.79494,-73.96545,$54 
Manhattan,Upper East Side,40.76574,-73.95875,"$1,060 "
Brooklyn,Bedford-Stuyvesant,40.69473,-73.93437,"$1,152 "
Manhattan,Upper West Side,40.8005,-73.96211,$762 
Brooklyn,Brighton Beach,40.58176,-73.96264,"$1,164 "
Brooklyn,Gowanus,40.67475,-73.99707,$553 
Manhattan,West Village,40.73406,-74.00963,$558 
Manhattan,Upper East Side,40.775,-73.95071,$871 
Brooklyn,Fort Greene,40.68601,-73.97813,$56 
Manhattan,Nolita,40.72143,-73.99427,$222 
Manhattan,Kips Bay,40.74279,-73.97833,$757 
Manhattan,Gramercy,40.73438,-73.9853,"$1,001 "
Manhattan,Upper East Side,40.77243,-73.95016,$407 
Brooklyn,Williamsburg,40.7171,-73.94289,$934 
Manhattan,Lower East Side,40.71971,-73.98494,$847 
Manhattan,Hell's Kitchen,40.76302,-73.98833,$343 
Brooklyn,South Slope,40.66852,-73.9895,$705 
Manhattan,Midtown,40.7675,-73.98228,"$1,189 "
Brooklyn,Prospect-Lefferts Gardens,40.65949,-73.94852,$122 
Manhattan,Harlem,40.82248,-73.94891,$751 
Brooklyn,Williamsburg,40.70696,-73.94349,$77 
Manhattan,East Harlem,40.79699,-73.93882,$261 
Manhattan,East Village,40.72895,-73.98789,$118 
Brooklyn,Flatbush,40.64201,-73.95425,$497 
Manhattan,Upper West Side,40.80093,-73.96308,"$1,005 "
Queens,Kew Gardens,40.71065,-73.83015,$466 
Manhattan,Morningside Heights,40.81669,-73.96029,"$1,106 "
Brooklyn,Bedford-Stuyvesant,40.69053,-73.95632,$345 
Manhattan,Harlem,40.80864,-73.95007,$896 
Brooklyn,Williamsburg,40.71104,-73.96113,$568 
Brooklyn,Sheepshead Bay,40.58599,-73.92762,$673 
Brooklyn,Flatbush,40.65315,-73.95538,$710 
Manhattan,Midtown,40.75531,-73.9655,$613 
Queens,Queens Village,40.71341,-73.74804,"$1,099 "
Brooklyn,Bushwick,40.70076,-73.92828,"$1,063 "
Brooklyn,Prospect-Lefferts Gardens,40.65973,-73.94826,$975 
Manhattan,Hell's Kitchen,40.76612,-73.98545,$816 
Manhattan,Harlem,40.80745,-73.9418,$152 
Manhattan,Chinatown,40.71569,-73.99174,$878 
Manhattan,Midtown,40.7569,-73.96408,$56 
Manhattan,West Village,40.73631,-74.00611,$934 
Queens,Ditmars Steinway,40.77058,-73.91091,$244 
Manhattan,Harlem,40.8186,-73.94413,$873 
Manhattan,Upper West Side,40.77812,-73.98067,"$1,097 "
Manhattan,Chelsea,40.74043,-73.99913,$422 
Manhattan,Harlem,40.81132,-73.94496,$832 
Manhattan,East Village,40.72774,-73.97934,$894 
Manhattan,Upper East Side,40.76127,-73.95815,"$1,047 "
Manhattan,Midtown,40.75618,-73.966,$566 
Manhattan,Harlem,40.82219,-73.9448,$424 
Manhattan,Washington Heights,40.8465,-73.94319,"$1,022 "
Manhattan,Harlem,40.81146,-73.94589,$412 
Brooklyn,Carroll Gardens,40.67763,-73.99628,$397 
Bronx,Fordham,40.86711,-73.89525,$759 
Manhattan,Harlem,40.81925,-73.94073,"$1,044 "
Manhattan,East Village,40.73138,-73.99002,$818 
Manhattan,Upper East Side,40.76942,-73.96614,"$1,088 "
Brooklyn,Greenpoint,40.72604,-73.95536,$821 
Queens,Jackson Heights,40.75115,-73.8939,$309 
Manhattan,Murray Hill,40.7494,-73.97823,$278 
Manhattan,SoHo,40.72613,-74.00826,$921 
Queens,Corona,40.74049,-73.85607,$632 
Manhattan,Greenwich Village,40.73076,-73.99567,$871 
Brooklyn,Bedford-Stuyvesant,40.68928,-73.95976,$226 
Manhattan,Chinatown,40.71319,-73.99265,$77 
Brooklyn,Williamsburg,40.70894,-73.94554,$849 
Manhattan,Chinatown,40.7182,-73.99562,$866 
Manhattan,Washington Heights,40.84478,-73.94132,$587 
Brooklyn,Bushwick,40.69911,-73.91601,$845 
Bronx,Morris Heights,40.85311,-73.90861,$316 
Brooklyn,Crown Heights,40.67553,-73.94195,$247 
Brooklyn,Crown Heights,40.67869,-73.95498,$531 
Manhattan,Kips Bay,40.74433,-73.97769,$935 
Brooklyn,Williamsburg,40.70353,-73.93482,$984 
Brooklyn,Sunset Park,40.64962,-74.0035,$149 
Brooklyn,Carroll Gardens,40.67778,-73.9952,$980 
Brooklyn,Bushwick,40.70021,-73.92241,$869 
Brooklyn,Bedford-Stuyvesant,40.69348,-73.95472,$69 
Manhattan,East Village,40.73046,-73.98094,$237 
Manhattan,Inwood,40.86729,-73.92716,$542 
Manhattan,Upper West Side,40.77874,-73.98437,$327 
Brooklyn,Bedford-Stuyvesant,40.6775,-73.92584,$390 
Brooklyn,Bedford-Stuyvesant,40.6945,-73.93113,$487 
Manhattan,Midtown,40.75417,-73.97279,$187 
Brooklyn,Crown Heights,40.68003,-73.96123,$129 
Queens,Astoria,40.76196,-73.924,$540 
Brooklyn,Bedford-Stuyvesant,40.68967,-73.93381,$703 
Brooklyn,Prospect Heights,40.68078,-73.96816,$277 
Manhattan,Financial District,40.70867,-74.0003,"$1,067 "
Manhattan,East Harlem,40.80275,-73.93904,$597 
Manhattan,Chinatown,40.71591,-73.99488,$286 
Manhattan,Hell's Kitchen,40.75902,-73.99112,$139 
Manhattan,East Harlem,40.80109,-73.93887,$122 
Manhattan,Harlem,40.81057,-73.94565,$251 
Brooklyn,Williamsburg,40.7057,-73.94258,$455 
Brooklyn,Flatbush,40.63976,-73.96419,$403 
Brooklyn,Bushwick,40.69036,-73.91608,$518 
Brooklyn,Bushwick,40.70438,-73.92117,"$1,097 "
Manhattan,Harlem,40.80281,-73.94644,$582 
Manhattan,Midtown,40.75606,-73.97004,$481 
Brooklyn,Williamsburg,40.70548,-73.93698,$309 
Brooklyn,Park Slope,40.67424,-73.97717,"$1,198 "
Manhattan,Gramercy,40.73563,-73.98801,$470 
Brooklyn,Bushwick,40.69609,-73.92369,$414 
Manhattan,Chelsea,40.7442,-74.00123,$172 
Manhattan,Midtown,40.74867,-73.96734,"$1,003 "
Manhattan,West Village,40.73523,-74.00607,$525 
Manhattan,East Village,40.73128,-73.98596,$666 
Manhattan,Lower East Side,40.71292,-73.98496,"$1,178 "
Manhattan,Hell's Kitchen,40.7567,-73.99277,"$1,048 "
Manhattan,Theater District,40.76268,-73.98407,$408 
Manhattan,Hell's Kitchen,40.76455,-73.99297,$388 
Manhattan,Upper West Side,40.78481,-73.97414,$910 
Brooklyn,Williamsburg,40.71554,-73.96246,$603 
Brooklyn,East New York,40.66586,-73.89443,$728 
Manhattan,East Harlem,40.79333,-73.94274,$355 
Manhattan,Washington Heights,40.84121,-73.93881,$171 
Brooklyn,Bedford-Stuyvesant,40.68691,-73.93294,$576 
Queens,Forest Hills,40.73122,-73.85302,$772 
Manhattan,Lower East Side,40.71963,-73.98499,$637 
Brooklyn,Prospect-Lefferts Gardens,40.65685,-73.95688,$568 
Brooklyn,Crown Heights,40.67722,-73.95305,$410 
Manhattan,East Harlem,40.8081,-73.93807,$784 
Brooklyn,Greenpoint,40.72922,-73.95134,"$1,164 "
Queens,Glendale,40.70302,-73.89499,$588 
Manhattan,Upper East Side,40.769,-73.9541,$759 
Manhattan,Lower East Side,40.72159,-73.99234,$691 
Brooklyn,Prospect-Lefferts Gardens,40.66089,-73.93993,$493 
Brooklyn,Greenpoint,40.72311,-73.93819,"$1,085 "
Manhattan,Hell's Kitchen,40.76206,-73.9937,$295 
Manhattan,Upper West Side,40.78698,-73.97005,$650 
Brooklyn,Bedford-Stuyvesant,40.69937,-73.94447,$240 
Manhattan,Upper West Side,40.79221,-73.96588,"$1,097 "
Manhattan,SoHo,40.72549,-74.00523,$124 
Manhattan,Chelsea,40.74336,-73.99706,"$1,111 "
Brooklyn,Williamsburg,40.71097,-73.95886,"$1,096 "
Brooklyn,Bedford-Stuyvesant,40.6802,-73.95768,$967 
Brooklyn,Park Slope,40.67129,-73.98277,$530 
Manhattan,East Harlem,40.79037,-73.9445,$791 
Staten Island,Shore Acres,40.60597,-74.06208,$549 
Brooklyn,Boerum Hill,40.68338,-73.98231,$668 
Brooklyn,Williamsburg,40.70658,-73.94413,$465 
Manhattan,Nolita,40.72337,-73.99574,$824 
Brooklyn,Bedford-Stuyvesant,40.68721,-73.94257,$623 
Brooklyn,Bedford-Stuyvesant,40.68363,-73.94142,$908 
Brooklyn,Bedford-Stuyvesant,40.68549,-73.93268,$729 
Queens,Astoria,40.76628,-73.91761,$887 
Brooklyn,Greenpoint,40.7308,-73.95394,$902 
Manhattan,Chelsea,40.74197,-74.00409,$610 
Manhattan,Harlem,40.81147,-73.9471,$466 
Brooklyn,Bushwick,40.69639,-73.91008,$582 
Manhattan,Washington Heights,40.84444,-73.9399,$844 
Manhattan,Harlem,40.80769,-73.95497,$253 
Manhattan,East Harlem,40.79387,-73.94202,"$1,100 "
Manhattan,East Village,40.72704,-73.98783,$903 
Queens,Jamaica,40.68858,-73.78961,$81 
Manhattan,Hell's Kitchen,40.76767,-73.98783,$287 
Brooklyn,Flatbush,40.64272,-73.95852,$105 
Brooklyn,Greenpoint,40.72212,-73.9378,$587 
Brooklyn,Bushwick,40.68769,-73.91377,$772 
Brooklyn,Cobble Hill,40.68561,-73.99572,"$1,073 "
Queens,Astoria,40.76114,-73.91398,$396 
Brooklyn,Williamsburg,40.70813,-73.95104,"$1,071 "
Brooklyn,Clinton Hill,40.68313,-73.96165,$787 
Brooklyn,Bedford-Stuyvesant,40.68519,-73.91494,$998 
Manhattan,East Village,40.73113,-73.98295,$570 
Queens,Laurelton,40.66943,-73.74778,$802 
Brooklyn,Clinton Hill,40.69096,-73.96052,$386 
Brooklyn,Cobble Hill,40.68954,-73.99383,"$1,059 "
Manhattan,Gramercy,40.73743,-73.98652,"$1,051 "
Manhattan,Harlem,40.80519,-73.94974,$156 
Brooklyn,Columbia St,40.6893,-74.00023,$802 
Brooklyn,Bedford-Stuyvesant,40.67853,-73.91142,$998 
Manhattan,Midtown,40.75556,-73.96817,$338 
Manhattan,East Village,40.72417,-73.98391,"$1,012 "
Brooklyn,Prospect Heights,40.67381,-73.96496,$495 
Manhattan,West Village,40.73458,-74.00808,$758 
Manhattan,East Harlem,40.7929,-73.94108,$446 
Manhattan,Upper East Side,40.76941,-73.96694,$227 
Manhattan,Midtown,40.76385,-73.98212,"$1,165 "
Brooklyn,Greenpoint,40.72216,-73.94255,"$1,077 "
Manhattan,Hell's Kitchen,40.76262,-73.98677,$980 
Brooklyn,Williamsburg,40.71248,-73.96679,$131 
Brooklyn,Greenpoint,40.73072,-73.95416,$593 
Queens,Long Island City,40.75085,-73.93743,$946 
Brooklyn,Williamsburg,40.70953,-73.92657,$534 
Manhattan,East Village,40.72988,-73.98713,"$1,064 "
Brooklyn,Brooklyn Heights,40.69933,-73.99249,$481 
Brooklyn,Prospect-Lefferts Gardens,40.65631,-73.95535,$868 
Queens,Flushing,40.74651,-73.83195,$399 
Brooklyn,Williamsburg,40.70883,-73.94415,$635 
Manhattan,Gramercy,40.73557,-73.98353,$763 
Brooklyn,Bushwick,40.69497,-73.92598,$542 
Manhattan,Inwood,40.86689,-73.92224,$273 
Manhattan,Midtown,40.74382,-73.98798,$736 
Brooklyn,Prospect-Lefferts Gardens,40.65783,-73.9567,"$1,041 "
Brooklyn,Bushwick,40.69883,-73.93364,$218 
Manhattan,Hell's Kitchen,40.76374,-73.99422,$136 
Brooklyn,Park Slope,40.66848,-73.98002,$412 
Brooklyn,Crown Heights,40.67052,-73.95621,$954 
Manhattan,East Village,40.72285,-73.98133,$390 
Brooklyn,Prospect-Lefferts Gardens,40.65874,-73.96108,$718 
Brooklyn,Bushwick,40.70554,-73.91934,$76 
Queens,Maspeth,40.72582,-73.90549,$258 
Manhattan,East Village,40.72887,-73.98835,$165 
Brooklyn,Bedford-Stuyvesant,40.68846,-73.95653,$197 
Manhattan,Hell's Kitchen,40.76285,-73.99159,"$1,043 "
Queens,Woodside,40.74968,-73.90333,$69 
Brooklyn,Park Slope,40.67603,-73.98239,$771 
Manhattan,Inwood,40.87157,-73.91744,$99 
Manhattan,Morningside Heights,40.80596,-73.96471,$670 
Manhattan,Little Italy,40.71855,-73.99791,$907 
Manhattan,Upper West Side,40.78671,-73.97825,$447 
Manhattan,East Village,40.72797,-73.97787,$957 
Brooklyn,Williamsburg,40.7069,-73.93754,$530 
Brooklyn,Bushwick,40.6965,-73.91036,$544 
Manhattan,Hell's Kitchen,40.76392,-73.99514,$631 
Manhattan,Upper East Side,40.77688,-73.94687,$413 
Manhattan,East Harlem,40.79714,-73.94023,$240 
Brooklyn,Bushwick,40.69699,-73.93387,$91 
Manhattan,Chelsea,40.74339,-73.99414,$914 
Bronx,Longwood,40.82226,-73.88906,$362 
Manhattan,Harlem,40.80541,-73.95198,$58 
Bronx,Norwood,40.87709,-73.88228,$835 
Queens,Long Island City,40.75216,-73.94099,$165 
